,Title,Link,modified,created
FALSE,In_Session_Audio_Riff_Generation_[KONTAKT],https://drive.google.com/file/d/1DHnfJeekbwzc9QRN0agOb6hGKFrHgKmK/view?usp=drivesdk,3/25/2018,4/20/2020
FALSE,8Dio_Hybrid_Tools_NEO_[KONTAKT],https://drive.google.com/file/d/1yWCxUw4atGVqqlYGdIqhsfZkxTQ0__Gc/view?usp=drivesdk,3/25/2018,4/20/2020
FALSE,BigWerks - Multi Melodies Kontakt Library ,https://drive.google.com/file/d/1qxCicufVt59-xXlzCLpSlj31jAhJVvbo/view?usp=drivesdk,3/25/2018,4/20/2020
FALSE,BigWerks - Rigel ,https://drive.google.com/file/d/1SHaAu9rAPKGbiaPb2XWaRPqAsnEcxhNR/view?usp=drivesdk,3/25/2018,4/20/2020
FALSE,BigWerks - Trap Influenced ,https://drive.google.com/file/d/1NrmmWaL1_QQZqL18qiNneJtpxVfYJmlq/view?usp=drivesdk,3/25/2018,4/20/2020
FALSE,BigWerks - Emphasis ,https://drive.google.com/file/d/18CVGC_GMiE9w-QbjWZAdUDjZEIaPFx6H/view?usp=drivesdk,3/25/2018,4/20/2020
FALSE,BigWerks - Soundscape Paradise ,https://drive.google.com/file/d/1qQGlMVkgpryr0K4mCsf__ZmUTvRqXVhu/view?usp=drivesdk,3/25/2018,4/20/2020
FALSE,StudiolinkedVST - Illuminati ,https://drive.google.com/file/d/1CGvPkN-QlNL_B3FnTQIkr3eUA0Yufbel/view?usp=drivesdk,3/25/2018,4/20/2020
FALSE,"StudioLinkedVST - Future Pop VSTi, AU, KONTAKT WIN.OSX x86 x64 [04.2016]",https://drive.google.com/file/d/1aJBRF3f90iPOobqruZWLIZW7w5EImNQy/view?usp=drivesdk,3/25/2018,4/20/2020
FALSE,"StudioLinked - OvO RnB 2 (KONTAKT, WAV, MIDI)",https://drive.google.com/file/d/1HCA-u3Nh9ldvWxQip2NFrOHPcWhCJZV_/view?usp=drivesdk,3/25/2018,4/20/2020
FALSE,StudioLinked - Swurve 3 WIN.OSX ,https://drive.google.com/file/d/1BHLHzIfUyw0iPZcUTFtWTTlgmzFrr_S-/view?usp=drivesdk,3/25/2018,4/20/2020
FALSE,SampleHero_EERIE_1_KONTAKT-,https://drive.google.com/file/d/1WaleHdRoNLHil-pSvlwIvbWaabcWbC2q/view?usp=drivesdk,3/21/2018,4/20/2020
FALSE,Native Instruments - Emotive Strings,https://drive.google.com/file/d/1cmoAaUbYyucEl-_YDDNNBAEjQnbLQxsg/view?usp=drivesdk,3/8/2018,4/20/2020
FALSE,Output_Analog_Brass_and_Winds_KONTAKT,https://drive.google.com/file/d/1vK21DI4gqWiDIH_KfdmS4mTKorFGfVAZ/view?usp=drivesdk,2/22/2018,4/20/2020
FALSE,StudioLinkedVST - OvO RnB 2 Workstation VSTi x86 x64,https://drive.google.com/file/d/1uUhrVB1C2ml94ClxrKSFfZmI7027_He2/view?usp=drivesdk,1/26/2018,4/20/2020
FALSE,"The Producers Choice - Night At The Drum Shop (KONTAKT, WAV)",https://drive.google.com/file/d/14Iw-RKuo0VNMWrfzpMyl7yvvBlLCQ6Xx/view?usp=drivesdk,12/20/2017,4/20/2020
FALSE,The Producers Choice - 808 Warfare ,https://drive.google.com/file/d/1lr9jbWb4CLx63TqlehjTr8KiOfWt3-dt/view?usp=drivesdk,12/20/2017,4/20/2020
FALSE,J-Music - Nuke Fallout ,https://drive.google.com/file/d/1OqoYMvWKI8AhGLtiE1tBti6wKP-FIauF/view?usp=drivesdk,12/20/2017,4/20/2020
FALSE,Embertone - Sensual Saxophone ,https://drive.google.com/file/d/1_swbiw2JU8CqOoh0-jrXlkDAbAVD8ESz/view?usp=drivesdk,12/20/2017,4/20/2020
FALSE,Embertone - The Charmer ,https://drive.google.com/file/d/1ZNqUVm3G1YnI7u3bKl8dCTRX0VwiOOL0/view?usp=drivesdk,12/20/2017,4/20/2020
FALSE,Studio Sounds - XO The Overdose Vol.1,https://drive.google.com/file/d/1VZ6gnye4wQhOsl18EZflCe6im72U1o-n/view?usp=drivesdk,12/20/2017,4/20/2020
FALSE,Realitone - Realivox Blue,https://drive.google.com/file/d/1vAvjZPbhRxYyCXQO-hA3k-DJpRh-usD2/view?usp=drivesdk,12/20/2017,4/20/2020
FALSE,Production Voices - Death Piano ,https://drive.google.com/file/d/1baeAnr_F1kX-ZYLs9G4aL2BSCGBjsNax/view?usp=drivesdk,12/8/2017,4/20/2020
FALSE,Soundiron - Voices Of Gaia ,https://drive.google.com/file/d/1kohRb9zKAmG1NZqtiPC_snYkBQzUq1R8/view?usp=drivesdk,12/8/2017,4/20/2020
FALSE,Soundiron - Emotional Piano Player Edition v.3.0 ,https://drive.google.com/file/d/1pCbZ9lfZ3_rBbvx5K-4LBckfmwqHfZdF/view?usp=drivesdk,12/8/2017,4/20/2020
FALSE,Native Instruments - Kinetic Toys,https://drive.google.com/file/d/1vjukvdST0czNYG5mpGdbvCCO4cdVC4dv/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,The Beat House Kits - 808 Madness ,https://drive.google.com/file/d/1czG620fRIbBMUfa4Fc4ZUNS95AvL2oa2/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,The Beat House Kits - Trap Sinatra ,https://drive.google.com/file/d/1oSJs1ZIPsGLgMlGP_fl9zX8qOuHV9IXp/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,"Samplephonics - Tortured Trap (WAV, ADV, FXP, KONTAKT, M5P, MXGRP, SXT, SFZ, EXS24, KONG)",https://drive.google.com/file/d/1pOwiOl95V5f5_JHKyk5lbYA9VFg1m8eH/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,ProjectSAM - Swing More!  7],https://drive.google.com/file/d/1P-b2FuRjrL8A7MwpEQWpq_8cRZK42Kpw/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,ProjectSam - Symphobia 3 Lumina v1.5 ,https://drive.google.com/file/d/15DC7Z985LdkkpuHpUGwNRkHNnOyIKwbO/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,ProjectSam - Orchestral Essentials 2 v1.2 ,https://drive.google.com/file/d/1P_331iTvGRF56wRjD6eEGdGLJcIiDX2R/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Soniccouture - Hang Drum ,https://drive.google.com/file/d/1-smsuuEm5WiuhCYV3fUvM1srDtjY3Jre/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Sample Logic - Gamelan ,https://drive.google.com/file/d/1V3iupSc7QxCSLx1yKCmwak5-vsJjU1_3/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Best Service - Chris Hein Solo Violin ,https://drive.google.com/file/d/1iVdAqqUUpQlgaVJ5eFuvKI08ic-MlNpL/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Best Service - Chris Hein Guitars ,https://drive.google.com/file/d/1kPvqCICnhWMfm8VLQGSEDTHe2Y5XEXCC/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Vir2 Instruments - Electri6ity,https://drive.google.com/file/d/1a2a0fscDfd1t-UBruRb2rXC43v0fn7t_/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Native Instruments - Session Strings Pro Maximum Contemporary Strings ,https://drive.google.com/file/d/13Kl4AZKYpTBSAX7ZMPZPxX3_SX9N5DPq/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Big Fish Audio - SMACK Claps Snaps and Stomps ,https://drive.google.com/file/d/1M5KdWMfVGn2Qh984hRYGzb0bUESlKWRA/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Big Fish Audio - Vintage Horns 2 ,https://drive.google.com/file/d/12JmDxHfuEYh-k1fBZTFX6Mf-zYhVhQXa/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Big Fish Audio - Ambient White ,https://drive.google.com/file/d/1s_Xkq74LdvtKXNSmSLratQcVQc3ya9EN/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,"Big Fish Audio - Empire Trap Construction Kits (AIFF, REX2, WAV)",https://drive.google.com/file/d/1Dgq1-2X7El0KuoeTsw-GrmB3DTXgoUsO/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Big Fish Audio - Vintage Strings   (1),https://drive.google.com/file/d/1HTmekZ7KmsVUaipsax1Stn-Jxp-yuu3b/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Divergent_Audio_Group_Fameboy_KONTAKT,https://drive.google.com/file/d/1iA8cPUHZPaooRPevyaQnFAdwjGTTo445/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Boxed_Ear_OSCar_KONTAKT,https://drive.google.com/file/d/1RRr-OfD6wUO6ljdbJ4LehsnKJSkSVeMR/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Output_Analog_Strings_KONTAKT,https://drive.google.com/file/d/1UCyMLtr_f_koEqOzXz6HkChkReDgGwsU/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Sample_Logic_Electro_City_KONTAKT,https://drive.google.com/file/d/1dJLm3Ul6qJU6snMHlJLWEXOcl65ZBIyy/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Sample_Logic_Impakt_KONTAKT-,https://drive.google.com/file/d/1Qz8o_MVZKBy-PPOKQulIkWjwKp3O0n20/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,Aria_Sounds_Aurora_Choir_KONTAKT-,https://drive.google.com/file/d/14nHnvOHUkukc3EfXRAIjtiTdVrbIBqcE/view?usp=drivesdk,12/3/2017,4/20/2020
FALSE,,,,
